entry_date,exit_date,ticker,entry_price,exit_price,position_eur,units,pnl_eur,pnl_pct,bars_held,max_r_mult,exit_reason
2022-11-01,2022-11-14,SCHW,76.27,72.38,6035.0,79.1289,-307.48,-5.1,9,0.0,trailing_stop
2022-11-03,2022-11-16,SOYB,27.28,27.28,5853.0,214.5676,-0.01,-0.0,9,0.54,trailing_stop
2022-11-01,2022-11-17,AAPL,152.53,144.76,6035.0,39.5647,-307.48,-5.09,12,0.0,trailing_stop
2022-11-02,2022-11-28,O,51.8,51.8,6035.0,116.5065,-0.01,-0.0,17,1.23,trailing_stop
2022-11-10,2022-11-28,WELL,62.76,62.76,5853.0,93.2565,-0.01,-0.0,11,0.74,trailing_stop
2022-11-02,2022-11-29,6861.T,57394.05,57393.99,6035.0,0.1051,-0.01,-0.0,17,0.71,trailing_stop
2022-11-01,2022-11-30,INTC,27.43,27.43,6035.0,220.0223,-0.01,-0.0,20,0.95,trailing_stop
2022-11-14,2022-12-15,EWG,23.12,23.12,5791.0,250.5172,-0.01,-0.0,22,0.85,trailing_stop
2022-11-14,2022-12-16,ASML,559.08,559.08,5791.0,10.3587,-0.01,-0.0,23,1.13,trailing_stop
2022-12-01,2022-12-28,PDD,79.32,79.32,5761.0,72.6251,-0.01,-0.0,18,1.16,trailing_stop
2022-12-23,2023-01-09,DBA,17.88,17.56,5761.0,322.2349,-103.22,-1.79,9,0.28,trailing_stop
2022-12-01,2023-01-10,NOVO-B.CO,420.7,438.96,5761.0,13.6929,250.1,4.34,27,2.31,trailing_stop
2022-11-01,2023-01-20,ETN,145.35,145.35,6035.0,41.5188,-0.01,-0.0,54,1.82,trailing_stop
2023-01-17,2023-01-30,ASML,633.31,633.31,5775.0,9.1191,-0.01,-0.0,9,0.86,trailing_stop
2022-11-17,2023-02-03,BABA,72.25,101.1,5761.0,79.7322,2300.41,39.93,52,5.41,trailing_stop
2023-01-13,2023-02-03,DBB,18.49,18.49,5775.0,312.318,-0.01,-0.0,14,1.18,trailing_stop
2023-01-13,2023-02-03,AI.PA,123.84,123.84,5775.0,46.6329,-0.01,-0.0,15,1.0,trailing_stop
2023-01-20,2023-02-06,EMB,75.08,75.08,5775.0,76.9222,-0.01,-0.0,11,0.72,trailing_stop
2022-11-16,2023-02-08,JD,49.75,51.79,5791.0,116.4171,238.44,4.12,56,2.02,trailing_stop
2023-02-02,2023-02-15,ISP.MI,1.93,1.93,4901.0,2538.6002,-0.0,-0.0,9,0.3,trailing_stop
2023-02-03,2023-02-16,AMD,86.75,82.33,5132.0,59.1554,-261.45,-5.09,9,0.0,trailing_stop
2023-02-06,2023-02-21,SAN.MC,3.08,3.08,5132.0,1664.235,-0.01,-0.0,11,0.59,trailing_stop
2023-01-30,2023-02-22,IFX.DE,32.89,32.89,5775.0,175.5757,-0.01,-0.0,17,1.58,trailing_stop
2023-02-03,2023-02-24,BMW.DE,80.03,80.03,5132.0,64.124,-0.01,-0.0,15,0.85,trailing_stop
2023-02-15,2023-03-02,ETN,165.79,165.79,5155.0,31.0956,-0.01,-0.0,10,0.35,trailing_stop
2022-12-15,2023-03-10,KBC.BR,47.42,55.86,5761.0,121.4919,1025.98,17.81,60,5.56,trailing_stop
2023-02-21,2023-03-10,AIR.PA,116.31,116.31,5129.0,44.0979,-0.01,-0.0,13,0.33,trailing_stop
2023-02-22,2023-03-10,8306.T,897.46,851.74,5129.0,5.7153,-261.33,-5.09,11,0.09,trailing_stop
2023-02-27,2023-03-10,BATS.L,3214.4,3089.96,5129.0,1.5957,-198.58,-3.87,9,0.0,trailing_stop
2023-02-08,2023-03-14,7267.T,959.72,1015.16,5155.0,5.3717,297.78,5.78,23,4.46,trailing_stop
2023-02-20,2023-03-14,TEF.MC,3.02,3.02,5129.0,1699.5697,-0.01,-0.0,16,1.34,trailing_stop
2023-03-06,2023-03-17,CRM,183.03,183.03,5129.0,28.0238,-0.01,-0.0,9,0.18,trailing_stop
2023-03-31,2023-04-13,6861.T,63356.7,60128.68,5216.0,0.0823,-265.74,-5.1,9,0.0,trailing_stop
2023-03-31,2023-04-17,LSEG.L,7840.73,7840.72,5216.0,0.6652,-0.01,-0.0,9,0.56,trailing_stop
2023-04-03,2023-04-18,ERIC-B.ST,54.8,54.8,5216.0,95.175,-0.01,-0.0,9,0.6,trailing_stop
2023-04-03,2023-04-20,IFX.DE,36.43,34.57,5216.0,143.1841,-265.74,-5.1,11,0.0,trailing_stop
2023-04-13,2023-04-26,EWZ,24.27,23.03,5189.0,213.8389,-264.38,-5.1,9,0.01,trailing_stop
2023-04-19,2023-05-02,BAC,28.06,26.63,5189.0,184.9351,-264.38,-5.1,9,0.0,trailing_stop
2023-04-04,2023-05-04,ADS.DE,160.9,152.7,5216.0,32.4152,-265.74,-5.1,19,0.22,trailing_stop
2023-03-31,2023-05-10,ABI.BR,57.6,54.85,5216.0,90.5466,-249.11,-4.78,25,0.31,trailing_stop
2023-05-02,2023-05-17,ULVR.L,4748.06,4596.3,4531.0,0.9543,-144.82,-3.2,10,0.0,trailing_stop
2023-04-25,2023-05-22,NESN.SW,108.84,105.23,5162.0,47.4314,-171.34,-3.32,17,0.02,trailing_stop
2023-04-17,2023-05-23,MC.PA,843.85,800.86,5189.0,6.1492,-264.38,-5.1,25,0.23,trailing_stop
2023-05-10,2023-05-23,ITX.MC,28.94,28.94,4479.0,154.7904,-0.0,-0.0,9,0.15,trailing_stop
2023-04-26,2023-05-30,RI.PA,192.28,182.48,5136.0,26.7111,-261.68,-5.1,23,0.0,trailing_stop
2023-05-18,2023-06-08,8035.T,17629.56,17670.13,4465.0,0.2533,10.27,0.23,15,1.55,trailing_stop
2023-05-30,2023-06-21,ASML,726.52,689.5,4395.0,6.0496,-223.93,-5.1,15,0.0,trailing_stop
2023-05-23,2023-06-22,ABBN.SW,32.1,32.7,4421.0,137.7474,83.54,1.89,21,2.35,trailing_stop
2023-06-09,2023-06-23,CAT,225.93,225.93,4396.0,19.4581,-0.0,-0.0,9,0.94,trailing_stop
2023-04-04,2023-07-06,EWJ,53.89,56.44,5216.0,96.7748,246.77,4.73,63,4.3,trailing_stop
2023-06-21,2023-07-06,CRH,50.76,50.76,4374.0,86.1629,-0.0,-0.0,10,1.21,trailing_stop
2023-05-10,2023-07-10,BMW.DE,90.11,95.42,4479.0,49.7126,264.04,5.89,43,2.71,trailing_stop
2023-05-23,2023-07-12,4063.T,4112.26,4283.46,4421.0,1.0752,184.07,4.16,36,3.66,trailing_stop
2023-06-22,2023-07-24,BITO,5.07,4.81,4382.0,864.3592,-223.27,-5.1,21,0.55,trailing_stop
2022-11-01,2023-07-25,RTX,88.37,83.87,6035.0,68.2874,-307.48,-5.09,181,1.88,trailing_stop
2023-05-22,2023-07-27,NOW,101.42,111.87,4448.0,43.8543,458.03,10.3,45,3.59,trailing_stop
2023-07-10,2023-08-03,SPG,104.26,104.26,4433.0,42.521,-0.0,-0.0,18,1.25,trailing_stop
2023-07-24,2023-08-11,GS,330.67,315.99,4429.0,13.395,-196.57,-4.44,14,0.29,trailing_stop
2023-07-27,2023-08-11,PDD,85.27,80.92,4444.0,52.124,-226.44,-5.1,11,0.63,trailing_stop
2023-08-01,2023-08-14,FXI,27.94,26.51,4742.0,169.7426,-241.61,-5.1,9,0.0,trailing_stop
2023-07-12,2023-08-16,XLI,105.88,103.0,4452.0,42.0461,-120.71,-2.71,25,0.31,trailing_stop
2023-08-01,2023-08-16,INTC,35.14,33.35,4742.0,134.949,-241.61,-5.1,11,0.0,trailing_stop
2023-08-03,2023-08-17,6501.T,1792.65,1792.65,4742.0,2.6453,-0.0,-0.0,9,0.23,trailing_stop
2023-07-25,2023-09-08,DHR,217.18,217.18,4399.0,20.2535,-0.0,-0.0,32,1.61,trailing_stop
2023-08-31,2023-09-15,PDD,98.1,98.1,4639.0,47.2931,-0.0,-0.0,10,0.62,trailing_stop
2023-09-04,2023-09-18,AIR.PA,128.96,124.64,4639.0,35.9754,-155.26,-3.35,10,0.55,trailing_stop
2023-09-13,2023-09-27,ORCL,105.4,100.48,4639.0,44.0174,-216.49,-4.67,10,0.6,trailing_stop
2023-09-04,2023-09-28,6501.T,1936.08,1869.78,4639.0,2.3963,-158.89,-3.42,17,0.48,trailing_stop
2023-09-18,2023-09-29,DUK,86.66,82.24,4624.0,53.3572,-235.58,-5.1,9,0.0,trailing_stop
2023-07-11,2023-10-02,HAL,34.19,37.4,4433.0,129.6647,416.6,9.4,58,2.75,trailing_stop
2023-06-26,2023-10-04,8306.T,930.81,1134.87,4382.0,4.7079,960.69,21.92,69,7.23,trailing_stop
2023-07-11,2023-10-04,BNO,26.53,30.96,4433.0,167.1244,740.3,16.7,60,5.08,trailing_stop
2023-11-07,2023-11-20,SBUX,97.88,97.88,3895.0,39.7913,-0.0,-0.0,9,0.74,trailing_stop
2023-11-07,2023-11-28,6861.T,61087.12,61087.06,3895.0,0.0638,-0.0,-0.0,14,0.52,trailing_stop
2023-11-07,2023-12-04,SOYB,28.43,27.75,3895.0,137.0023,-93.42,-2.4,18,0.8,trailing_stop
2023-11-28,2023-12-11,BIDU,123.14,116.87,3895.0,31.6279,-198.44,-5.1,9,0.0,trailing_stop
2023-08-31,2023-12-12,T,12.95,14.58,4639.0,358.235,583.83,12.58,71,5.73,trailing_stop
2023-11-07,2024-01-10,4063.T,4606.41,5168.45,3895.0,0.8455,475.2,12.2,41,4.96,trailing_stop
2023-11-07,2024-01-17,AMT,174.02,191.2,3895.0,22.3805,384.44,9.87,47,2.87,trailing_stop
2023-12-11,2024-01-17,KBC.BR,50.63,50.69,3866.0,76.345,4.67,0.12,24,2.27,trailing_stop
2023-11-07,2024-01-18,D,40.41,40.41,3895.0,96.3914,-0.0,-0.0,48,1.84,trailing_stop
2023-11-20,2024-01-18,O,46.61,49.69,3895.0,83.5565,256.86,6.6,39,3.1,trailing_stop
2023-12-04,2024-01-22,DUK,84.69,87.33,3885.0,45.8791,121.3,3.12,32,2.5,trailing_stop
2024-01-17,2024-01-30,SHY,75.62,75.62,4010.0,53.032,-0.0,-0.0,9,0.16,trailing_stop
2024-01-19,2024-02-01,AMD,165.97,165.97,4036.0,24.3187,-0.0,-0.0,9,1.12,trailing_stop
2024-01-23,2024-02-05,AVGO,119.52,119.52,4048.0,33.8711,-0.0,-0.0,9,0.54,trailing_stop
2024-01-30,2024-03-22,MC.PA,746.48,791.32,5364.0,7.1856,322.17,6.01,38,2.29,trailing_stop
2024-01-10,2024-04-09,NVDA,53.64,84.57,3971.0,74.0398,2290.02,57.66,61,15.06,trailing_stop
2023-12-12,2024-04-10,CRH,62.9,80.9,3924.0,62.3861,1123.35,28.63,81,9.48,trailing_stop
2024-01-30,2024-04-10,AXP,196.41,213.38,5364.0,27.3099,463.43,8.64,49,3.46,trailing_stop
2024-02-05,2024-04-10,ETN,263.68,302.2,5364.0,20.3428,783.64,14.61,45,5.69,trailing_stop
2023-11-07,2024-04-11,ISP.MI,2.08,2.78,3895.0,1874.0828,1318.67,33.86,107,11.55,trailing_stop
2024-03-22,2024-04-11,MS,88.72,84.6,5396.0,60.8195,-250.87,-4.65,13,0.12,trailing_stop
2024-01-22,2024-04-15,SMH,187.58,217.15,4048.0,21.5811,638.22,15.77,58,5.38,trailing_stop
2024-02-01,2024-04-15,PSX,134.66,149.28,5364.0,39.8333,582.2,10.85,50,4.67,trailing_stop
2024-01-23,2024-04-18,8035.T,27651.85,35077.45,4048.0,0.1464,1087.1,26.85,59,6.76,trailing_stop
2024-01-30,2024-04-22,USO,72.07,78.07,5364.0,74.4246,446.11,8.32,57,2.99,trailing_stop
2024-04-09,2024-04-22,SLV,25.78,25.78,5625.0,218.2342,-0.01,-0.0,9,0.58,trailing_stop
2024-04-10,2024-04-23,PPLT,88.93,87.02,5862.0,65.92,-125.78,-2.15,9,0.39,trailing_stop
2024-04-11,2024-04-24,RIO.AX,117.64,117.64,5969.0,50.7413,-0.01,-0.0,9,1.28,trailing_stop
2024-04-15,2024-04-26,BP,35.33,35.33,6091.0,172.3803,-0.01,-0.0,9,0.04,trailing_stop
2024-04-10,2024-05-22,CPER,26.73,29.5,5862.0,219.3384,607.77,10.37,30,6.7,trailing_stop
2024-05-09,2024-05-22,IFX.DE,35.54,35.54,6232.0,175.3669,-0.01,-0.0,9,0.68,trailing_stop
2024-05-07,2024-05-30,CORN,20.79,20.09,6232.0,299.7365,-210.08,-3.37,16,0.2,trailing_stop
2024-05-08,2024-05-30,WBC.AX,25.36,24.1,6232.0,245.767,-308.64,-4.95,16,0.0,trailing_stop
2024-04-10,2024-05-31,DBB,17.88,19.41,5862.0,327.8774,501.41,8.55,36,5.27,trailing_stop
2024-04-12,2024-05-31,0700.HK,308.93,356.54,5969.0,19.3217,919.98,15.41,33,5.02,trailing_stop
2024-05-07,2024-06-03,SOYB,26.01,24.98,6232.0,239.6277,-244.76,-3.93,18,0.0,trailing_stop
2024-05-22,2024-06-04,SAND.ST,232.73,220.88,6293.0,27.0374,-320.6,-5.1,9,0.0,trailing_stop
2024-05-22,2024-06-04,RIO.AX,125.5,119.11,6293.0,50.1382,-320.6,-5.1,9,0.0,trailing_stop
2024-05-08,2024-06-13,PFE,24.33,24.33,6232.0,256.1714,-0.01,-0.0,25,1.83,trailing_stop
2024-06-04,2024-06-17,NKE,90.74,88.93,6294.0,69.3652,-125.78,-2.0,9,0.74,trailing_stop
2024-06-04,2024-06-17,RTX,104.09,100.9,6294.0,60.4712,-192.58,-3.06,9,0.36,trailing_stop
2024-06-05,2024-06-18,TEF.MC,3.86,3.66,6294.0,1632.6184,-320.69,-5.1,9,0.0,trailing_stop
2024-06-05,2024-06-19,ERIC-B.ST,62.38,59.53,6294.0,100.9063,-286.81,-4.56,9,0.16,trailing_stop
2024-06-07,2024-06-21,ASML,1025.79,1025.79,6294.0,6.136,-0.01,-0.0,9,0.43,trailing_stop
2024-06-14,2024-06-28,ORCL,136.97,136.97,6294.0,45.9542,-0.01,-0.0,9,0.69,trailing_stop
2024-06-20,2024-07-03,QCOM,217.25,206.18,6202.0,28.5466,-315.97,-5.1,9,0.0,trailing_stop
2024-06-20,2024-07-05,NAB.AX,34.17,32.94,6202.0,181.5107,-221.96,-3.58,11,0.28,trailing_stop
2024-07-01,2024-07-15,AMZN,193.68,193.68,6202.0,32.0193,-0.01,-0.0,9,0.73,trailing_stop
2024-06-21,2024-07-17,EWT,50.52,50.52,6202.0,122.7505,-0.01,-0.0,17,1.43,trailing_stop
2024-07-03,2024-07-18,6501.T,3641.1,3641.1,6170.0,1.6945,-0.01,-0.0,10,0.65,trailing_stop
2024-07-09,2024-07-22,META,531.67,504.58,6148.0,11.5633,-313.23,-5.1,9,0.02,trailing_stop
2024-06-04,2024-07-23,T,16.55,16.95,6294.0,380.2442,152.19,2.42,33,2.4,trailing_stop
2024-05-07,2024-07-24,AAPL,181.98,215.69,6232.0,34.2447,1154.58,18.53,53,6.3,trailing_stop
2024-07-15,2024-07-26,GLD,223.61,220.59,6148.0,27.4931,-83.18,-1.35,9,1.0,trailing_stop
2024-07-18,2024-07-31,HAL,34.96,33.18,6148.0,175.8703,-313.23,-5.09,9,0.0,trailing_stop
2024-07-17,2024-08-02,GS,485.56,460.82,6148.0,12.6614,-313.23,-5.1,12,0.27,trailing_stop
2024-07-22,2024-08-02,VOLV-B.ST,265.44,251.91,6116.0,23.0433,-311.64,-5.09,9,0.0,trailing_stop
2024-06-18,2024-08-05,ADBE,515.22,515.22,6230.0,12.0924,-0.01,-0.0,32,1.75,trailing_stop
2024-06-20,2024-08-06,CSL.AX,285.65,289.49,6202.0,21.7105,83.33,1.34,33,2.27,trailing_stop
2024-07-23,2024-08-19,BATS.L,2585.83,2627.23,6132.0,2.3713,98.16,1.6,19,2.51,trailing_stop
2024-08-20,2024-09-03,JD,27.86,26.44,8271.0,296.912,-421.42,-5.09,9,0.0,trailing_stop
2024-08-02,2024-09-04,AIR.PA,129.93,129.93,6145.0,47.2943,-0.01,-0.0,23,1.31,trailing_stop
2024-08-16,2024-09-05,LLY,919.38,919.38,8261.0,8.9858,-0.01,-0.0,13,0.39,trailing_stop
2024-08-02,2024-09-11,ENI.MI,12.92,12.26,6145.0,475.6197,-313.09,-5.1,27,0.84,trailing_stop
2024-09-13,2024-09-26,EXC,37.86,37.86,8198.0,216.5338,-0.01,-0.0,9,0.38,trailing_stop
2024-09-05,2024-10-07,DUK,111.75,107.74,8229.0,73.6401,-295.13,-3.59,22,0.0,trailing_stop
2024-09-26,2024-10-09,CSCO,51.05,51.05,8198.0,160.5706,-0.01,-0.0,9,0.55,trailing_stop
2024-10-07,2024-10-18,MPC,165.88,157.42,8168.0,49.2429,-416.17,-5.1,9,0.0,trailing_stop
2024-09-05,2024-10-22,LMT,552.89,563.28,8229.0,14.8837,154.71,1.88,33,2.93,trailing_stop
2024-07-26,2024-10-23,TMO,598.51,568.01,6239.0,10.424,-317.87,-5.1,62,0.8,trailing_stop
2024-07-31,2024-10-28,PHIA.AS,25.55,27.32,6208.0,242.9297,428.77,6.91,63,2.3,trailing_stop
2024-10-09,2024-10-28,BNO,29.94,28.64,8168.0,272.8206,-353.7,-4.33,13,0.74,trailing_stop
2024-10-18,2024-11-04,USB,47.54,45.12,8127.0,170.9338,-414.05,-5.1,11,0.0,trailing_stop
2024-07-25,2024-11-06,SAP,208.6,226.35,6247.0,29.9475,531.59,8.51,73,3.73,trailing_stop
2024-10-23,2024-11-06,SLV,31.13,29.54,8110.0,260.5205,-413.22,-5.1,10,0.16,trailing_stop
2024-10-22,2024-11-08,NOK,4.61,4.43,8142.0,1766.641,-316.82,-3.89,13,0.96,trailing_stop
2024-10-29,2024-11-11,EQIX,883.42,883.42,8118.0,9.1891,-0.01,-0.0,9,0.25,trailing_stop
2024-11-04,2024-11-11,ABBV,195.53,166.03,8076.0,41.3054,-1218.32,-15.08,5,0.0,emergency_stop
2024-08-05,2024-11-12,ED,97.1,92.15,6145.0,63.2867,-313.09,-5.1,70,1.3,trailing_stop
2024-11-08,2024-11-22,INTU,672.98,646.73,9020.0,13.4023,-351.88,-3.9,10,0.91,trailing_stop
2024-11-11,2024-11-22,AMZN,208.71,199.06,8898.0,42.6322,-411.18,-4.62,9,0.51,trailing_stop
2024-11-08,2024-11-26,8306.T,1728.18,1728.18,9020.0,5.2191,-0.01,-0.0,12,0.66,trailing_stop
2024-11-12,2024-12-02,SRE,88.83,88.83,8866.0,99.8145,-0.01,-0.0,13,0.55,trailing_stop
2024-11-05,2024-12-09,CHTR,377.82,377.82,9039.0,23.9252,-0.01,-0.0,23,1.12,trailing_stop
2024-11-25,2024-12-09,ZURN.SW,524.67,524.67,8790.0,16.7534,-0.01,-0.0,10,0.61,trailing_stop
2024-11-25,2024-12-09,UNG,14.99,14.23,8790.0,586.2013,-447.85,-5.1,9,0.06,trailing_stop
2024-11-26,2024-12-17,DE,449.21,427.11,8790.0,19.568,-432.48,-4.92,14,0.34,trailing_stop
2024-11-08,2024-12-18,CRH,99.37,95.15,9020.0,90.7663,-382.92,-4.25,27,0.78,trailing_stop
2024-12-11,2024-12-27,BAS.DE,42.52,41.31,8745.0,205.6772,-248.82,-2.85,9,0.19,trailing_stop
2024-10-29,2024-12-31,TSLA,264.77,409.79,8118.0,30.6593,4445.93,54.77,43,9.51,trailing_stop
2024-12-10,2025-01-03,MC.PA,627.59,595.62,8745.0,13.9347,-445.57,-5.1,15,0.11,trailing_stop
2024-09-05,2025-01-07,T,19.36,21.31,8229.0,424.9812,826.88,10.05,85,5.75,trailing_stop
2024-12-11,2025-01-08,FXI,30.27,28.72,8745.0,288.9391,-445.57,-5.1,18,0.07,trailing_stop
2024-12-17,2025-01-13,KBC.BR,69.27,69.27,8702.0,125.6237,-0.01,-0.0,16,1.31,trailing_stop
2024-12-19,2025-01-14,9984.T,2265.39,2265.38,8664.0,3.8244,-0.01,-0.0,13,0.56,trailing_stop
2025-01-08,2025-01-23,ASML,745.64,745.63,9077.0,12.1736,-0.01,-0.0,9,0.3,trailing_stop
2025-01-08,2025-01-27,BP,28.96,28.96,9077.0,313.3853,-0.01,-0.0,11,0.64,trailing_stop
2025-01-23,2025-01-27,ETN,363.84,308.95,9077.0,24.9481,-1369.27,-15.08,2,0.08,emergency_stop
2025-01-08,2025-01-29,DHR,237.36,237.36,9077.0,38.242,-0.01,-0.0,13,1.36,trailing_stop
2025-01-08,2025-02-03,TGT,131.92,125.2,9077.0,68.808,-462.47,-5.1,16,0.54,trailing_stop
2025-01-27,2025-02-07,OR.PA,350.7,336.56,8940.0,25.492,-360.55,-4.03,9,0.66,trailing_stop
2025-01-22,2025-02-10,MMM,144.64,144.64,9077.0,62.7578,-0.01,-0.0,13,1.02,trailing_stop
2025-01-27,2025-02-13,DE,474.0,449.85,8940.0,18.8612,-455.5,-5.1,13,0.0,trailing_stop
2024-12-03,2025-02-20,AIR.PA,147.55,160.25,8790.0,59.572,756.05,8.6,54,3.53,trailing_stop
2025-02-03,2025-02-24,BIDU,86.92,86.92,8894.0,102.326,-0.01,-0.0,14,1.69,trailing_stop
2025-01-22,2025-02-25,GS,618.14,590.22,9077.0,14.6845,-409.97,-4.52,23,1.23,trailing_stop
2025-02-20,2025-03-05,DE,501.78,476.22,7631.0,15.2069,-388.78,-5.1,9,0.0,trailing_stop
2025-02-07,2025-03-10,LLY,869.46,825.16,7601.0,8.7417,-387.25,-5.09,20,1.15,trailing_stop
2025-02-24,2025-03-10,FXI,34.96,34.96,7631.0,218.2805,-0.01,-0.0,10,0.67,trailing_stop
2025-02-25,2025-03-10,SRE,70.16,66.58,7590.0,108.1819,-386.69,-5.09,9,0.13,trailing_stop
2025-02-13,2025-03-14,KO,67.09,67.09,7555.0,112.6102,-0.01,-0.0,20,1.23,trailing_stop
2025-01-29,2025-03-31,BABA,97.84,126.4,8940.0,91.3786,2610.01,29.19,42,10.38,trailing_stop
2025-01-08,2025-04-03,INGA.AS,14.24,16.41,9077.0,637.5121,1385.11,15.26,61,7.77,trailing_stop
2025-02-07,2025-04-04,SAN.MC,5.44,5.71,7601.0,1397.9836,387.78,5.1,40,3.53,trailing_stop
2025-02-10,2025-04-07,ABI.BR,47.97,54.53,7601.0,158.4559,1039.62,13.68,40,5.78,trailing_stop
2025-05-07,2025-05-21,4063.T,4504.28,4504.28,10743.0,2.385,-0.01,-0.0,10,0.61,trailing_stop
2025-05-05,2025-05-23,AI.PA,182.01,182.01,8016.0,44.0394,-0.01,-0.0,14,0.54,trailing_stop
2025-05-08,2025-06-26,BATS.L,3331.77,3441.52,10743.0,3.2243,353.85,3.29,34,3.04,trailing_stop
2025-05-06,2025-07-18,META,591.78,691.52,10743.0,18.1532,1810.49,16.85,50,3.24,trailing_stop
2025-05-22,2025-07-30,PPLT,98.22,120.91,10743.0,109.3765,2482.31,23.11,46,9.9,trailing_stop
2025-05-06,2025-08-01,SPXL,129.56,175.55,10743.0,82.9165,3813.29,35.5,60,4.0,trailing_stop
2025-05-06,2025-08-01,TQQQ,27.91,41.56,10743.0,384.9167,5252.69,48.9,60,4.58,trailing_stop
2025-05-05,2025-08-05,ETN,295.61,364.76,8016.0,27.1158,1875.11,23.39,63,4.43,trailing_stop
2025-07-18,2025-08-06,AMD,159.75,162.94,10959.0,68.6023,219.05,2.0,13,1.76,trailing_stop
2025-05-05,2025-08-07,MSFT,430.01,517.01,8016.0,18.6404,1621.78,20.23,65,4.06,trailing_stop
2025-05-06,2025-08-07,CAT,319.03,407.99,10743.0,33.673,2995.66,27.89,64,6.38,trailing_stop
2025-05-05,2025-08-14,DE,476.22,486.55,8016.0,16.8318,173.86,2.17,70,2.0,trailing_stop
2025-08-01,2025-08-14,OR.PA,387.69,387.69,12114.0,31.2469,-0.01,-0.0,9,0.07,trailing_stop
2025-08-05,2025-08-18,LQD,106.97,106.97,12152.0,113.5999,-0.01,-0.0,9,0.52,trailing_stop
2025-08-13,2025-08-26,9432.T,161.43,155.94,12636.0,78.2734,-430.03,-3.4,9,0.25,trailing_stop
2025-08-14,2025-08-27,EWJ,75.96,75.96,12653.0,166.5821,-0.01,-0.0,9,0.8,trailing_stop
2025-08-11,2025-08-29,MUV2.DE,570.37,541.31,12636.0,22.1534,-643.79,-5.1,14,0.0,trailing_stop
2025-08-01,2025-09-03,AEP,111.77,107.19,12114.0,108.387,-496.11,-4.1,22,0.14,trailing_stop
2025-07-30,2025-09-09,NKE,76.46,72.56,11207.0,146.5857,-571.02,-5.09,28,0.36,trailing_stop
2025-08-26,2025-09-22,SOYB,22.36,21.73,12610.0,563.8954,-353.94,-2.81,18,0.06,trailing_stop
2025-09-02,2025-09-25,TIP,109.38,109.75,13507.0,123.4927,45.4,0.34,17,1.97,trailing_stop
2025-09-09,2025-09-25,AVGO,348.63,330.87,13401.0,38.4376,-682.76,-5.1,12,0.74,trailing_stop
2025-08-14,2025-10-07,EWZ,26.95,28.8,12653.0,469.4406,864.73,6.83,37,3.43,trailing_stop
2025-09-25,2025-10-08,HAL,24.02,24.02,13302.0,553.7352,-0.01,-0.0,9,0.59,trailing_stop
2025-09-03,2025-10-10,BABA,136.84,167.3,13458.0,98.3489,2995.75,22.26,27,5.76,trailing_stop
2025-10-08,2025-10-17,BITO,17.17,14.58,13388.0,779.5719,-2019.58,-15.08,7,0.0,emergency_stop
2025-08-11,2025-10-21,GDX,56.24,73.94,12636.0,224.681,3976.29,31.47,50,9.93,trailing_stop
2025-08-28,2025-10-21,LMT,445.29,477.57,12610.0,28.3188,914.22,7.25,37,4.69,trailing_stop
2025-10-07,2025-10-21,6501.T,4524.52,4524.52,13388.0,2.959,-0.01,-0.0,9,0.31,trailing_stop
2025-09-22,2025-10-23,IBM,263.92,268.97,13365.0,50.6416,255.74,1.91,23,2.52,trailing_stop
2025-10-10,2025-10-31,NOK,5.31,6.94,13688.0,2579.9783,4210.63,30.76,15,11.58,trailing_stop
2025-10-22,2025-11-04,TEF.MC,4.39,3.73,13975.0,3182.239,-2108.08,-15.08,9,0.0,emergency_stop
2025-10-22,2025-11-04,OR.PA,377.03,357.82,13975.0,37.0654,-712.01,-5.09,9,0.0,trailing_stop
2025-08-05,2025-11-05,IEF,93.67,95.04,12152.0,129.7322,177.49,1.46,65,3.14,trailing_stop
2025-10-17,2025-11-05,MC.PA,592.48,592.48,13486.0,22.7612,-0.01,-0.0,13,0.6,trailing_stop
2025-10-22,2025-11-05,9984.T,6027.27,6027.27,13975.0,2.3186,-0.01,-0.0,9,1.2,trailing_stop
2025-10-31,2025-11-13,NVDA,206.64,196.12,14421.0,69.7878,-734.76,-5.1,9,0.02,trailing_stop
2025-11-04,2025-11-17,AMZN,250.63,237.86,21517.0,85.8495,-1096.27,-5.1,9,0.0,trailing_stop
2025-11-04,2025-11-17,8035.T,35835.8,34009.97,21517.0,0.6004,-1096.27,-5.09,9,0.0,trailing_stop
2025-11-05,2025-11-18,6501.T,5126.12,4864.95,21534.0,4.2009,-1097.17,-5.09,9,0.61,trailing_stop
2025-11-05,2025-11-19,ERIC-B.ST,94.57,89.76,21534.0,227.6962,-1097.17,-5.09,10,0.0,trailing_stop
2025-11-07,2025-11-20,BMW.DE,84.38,84.38,21534.0,255.1926,-0.02,-0.0,9,1.21,trailing_stop
2025-09-25,2025-12-08,SRE,86.0,87.98,13302.0,154.661,306.14,2.3,51,2.3,trailing_stop
2025-11-05,2025-12-09,BATS.L,4060.48,4087.41,21534.0,5.3034,142.82,0.66,24,2.44,trailing_stop
2025-11-17,2025-12-09,UNG,14.51,14.51,21242.0,1463.469,-0.02,-0.0,15,1.77,trailing_stop
2025-11-28,2025-12-12,GOOGL,323.48,307.0,21022.0,64.9869,-1071.08,-5.1,10,0.0,trailing_stop
